Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Line_Item,Amount_A,Amount_B,Amount_C
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,6,8796.00,8796.00,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,8,8796.00,8796.00,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,9,0.00,7500.00,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,10,445.29,445.29,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,11,9241.29,16741.29,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,12,865.15,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,13,9082.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,14,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,15,8796.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,16,1151.15,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,17,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,18,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,19,7500.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,1,9082.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,3,9082.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,1,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,1,445.29,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,3,445.29,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,1,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,1,8796.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,4,8796.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,1,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,1,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,1,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,2,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,3,0.00,,
ID1362189,Mejia for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,4,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,1,19770.06,19770.06,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,2,0.00,20000.00,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,3,19770.06,39770.06,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,4,9.00,9.00,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,5,19779.06,39779.06,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,6,31012.15,31012.15,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,8,31012.15,31012.15,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,9,1250.00,1250.00,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,10,9.00,9.00,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,11,32271.15,32271.15,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,12,30620.92,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,13,19770.06,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,14,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,15,31012.15,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,16,19378.83,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,17,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,18,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,19,21250.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,1,19770.06,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,3,19770.06,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,1,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,3,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,1,9.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,3,9.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,1,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,3,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,1,31012.15,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,3,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,4,31012.15,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,1,1250.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,3,1250.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,1,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,3,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,1,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,2,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,3,0.00,,
FPPC#1361,Charles Jones for City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,4,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,1,350.00,350.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,2,0.00,0.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,3,350.00,350.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,4,0.00,0.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,5,350.00,350.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,6,25.00,25.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,8,25.00,25.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,9,0.00,0.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,10,0.00,0.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,11,25.00,25.00,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,12,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,13,350.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,14,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,15,25.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,16,325.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,17,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,18,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,19,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,1,350.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,3,350.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,1,25.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,4,25.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,1,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,2,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,3,0.00,,
1363417,The committee to elect Art Zimmermann to the City Council of San Jose in District One 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,4,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,1,3567.00,3567.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,2,0.00,0.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,3,3567.00,3567.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,4,0.00,0.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,5,3567.00,3567.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,6,235.58,235.58,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,8,235.58,235.58,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,9,0.00,0.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,10,0.00,0.00,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,11,235.58,235.58,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,12,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,13,3567.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,14,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,15,235.58,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,16,3331.42,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,17,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,18,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,19,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,1,3567.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,A,3,3567.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,B1,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,C,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,D,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,1,235.58,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,E,4,235.58,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,H,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,1,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,2,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,3,0.00,,
1362889,Jose Lujano for San Jose City Council 2014,000,CTL,41722,41640,41715,41793,,,SMRY,I,4,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,1,189031.58,189031.58,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,2,0.00,10000.00,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,3,189031.58,199031.58,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,4,250.00,250.00,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,5,189281.58,199281.58,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,6,102841.67,102841.67,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,7,0.00,0.00,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,8,102841.67,102841.67,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,9,-4741.12,0.00,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,10,250.00,250.00,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,11,98350.55,103091.67,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,12,173141.87,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,13,189031.58,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,14,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,15,102841.67,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,16,259331.78,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,17,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,18,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F460,19,10000.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,A,1,189031.58,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,A,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,A,3,189031.58,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,B1,1,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,B1,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,B1,3,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,C,1,250.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,C,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,C,3,250.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,D,1,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,D,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,D,3,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,E,1,102841.67,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,E,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,E,3,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,E,4,102841.67,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F,1,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F,2,4741.12,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,F,3,-4741.12,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,H,1,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,H,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,H,3,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,I,1,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,I,2,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,I,3,0.00,,
1362187,Dave Cortese for Mayor 2014,000,CAO,41721,41640,41715,41947,,,SMRY,I,4,0.00,,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,1,54061.51,54061.51,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,2,0.00,14850.00,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,3,54061.51,68911.51,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,4,0.00,0.00,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,5,54061.51,68911.51,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,6,31638.58,31638.58,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,8,31638.58,31638.58,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,9,0.00,0.00,
1362068,Rose Herrera for Mayor 2014,000,CTL,41722,41640,41715,41793,,,SMRY,F460,10,0.00,0.00,
